RM1912000.031272
Normal   20/01/2019 00:02:11 20/01/2019 00:03:11 0110 113.5696 22.1657 -90.0 0.0 25.7 1006.6
0001201 0020 0001201 0000 07
1 0 1 16230 1 0800 7.50 00355.p 0 0 09 000 12 001201 0.100 BT0
1 1 1 16230 1 0800 7.50 00355.p 0 0 00 000 00 001201 3.9683 BC0
1 0 1 16230 1 0780 7.50 00355.s 2 0 09 000 12 001201 0.100 BT1
1 1 1 16230 1 0780 7.50 00355.s 2 0 00 000 00 001201 3.9683 BC1
1 0 2 16230 1 0850 7.50 00387.o 1 0 09 000 12 001201 0.100 BT2
1 1 2 16230 1 0850 7.50 00387.o 1 0 00 000 00 001201 3.9683 BC2
1 0 1 01200 1 0149 1.00 00355.p 1 0 00 000 00 000001 0.000001 PD0
00355.p_an (mV), 00355.p_ph (counts), 00355.s_an (mV), 00355.s_ph (counts), 00387.o_an (mV), 00387.o_ph (counts), PD_00355.p_an
5.0758,0.0000,5.1358,45.0000,5.0932,0.0000,0.0000
5.0762,0.0000,5.1350,36.0000,5.0926,0.0000,0.0000
5.0752,1.0000,5.1366,43.0000,5.0926,0.0000,0.0000
5.0760,1.0000,5.1351,22.0000,5.0937,0.0000,0.0000
5.0760,2.0000,5.1339,32.0000,5.0937,0.0000,0.0000
5.0760,0.0000,5.1337,53.0000,5.0937,0.0000,0.0000
5.0776,3.0000,5.1335,41.0000,5.0935,0.0000,0.0000
5.0765,0.0000,5.1353,43.0000,5.0930,0.0000,0.0000
5.0751,2.0000,5.1364,43.0000,5.0932,0.0000,0.0000
5.0769,0.0000,5.1376,50.0000,5.0936,0.0000,0.0000
5.0770,0.0000,5.1362,39.0000,5.0939,0.0000,0.0000
5.0754,0.0000,5.1346,52.0000,5.0938,0.0000,0.0000
5.0767,0.0000,5.1308,48.0000,5.0943,0.0000,0.0000
5.0760,0.0000,5.1329,55.0000,5.0935,0.0000,0.0000
5.0774,0.0000,5.1380,41.0000,5.0929,0.0000,0.0000
5.0774,0.0000,5.1359,41.0000,5.0932,0.0000,0.0000
5.0752,0.0000,5.1359,38.0000,5.0933,0.0000,0.0000
5.0758,0.0000,5.1367,40.0000,5.0927,0.0000,0.0000
5.0749,0.0000,5.1389,35.0000,5.0933,0.0000,0.0000
5.0761,1.0000,5.1354,52.0000,5.0928,0.0000,0.0000
5.0762,0.0000,5.1375,42.0000,5.0941,0.0000,0.0000
5.0764,0.0000,5.1392,49.0000,5.0933,0.0000,0.0000
5.0752,1.0000,5.1394,49.0000,5.0929,0.0000,0.0000
5.0771,0.0000,5.1362,42.0000,5.0937,0.0000,0.0000
5.0760,1.0000,5.1361,48.0000,5.0930,0.0000,0.0000
5.0753,1.0000,5.1359,33.0000,5.0936,0.0000,0.0000
5.0759,0.0000,5.1371,36.0000,5.0926,0.0000,0.0000
5.0765,2.0000,5.1361,46.0000,5.0931,0.0000,0.0000
5.0755,1.0000,5.1382,60.0000,5.0928,0.0000,0.0000
5.0756,2.0000,5.1366,39.0000,5.0930,0.0000,0.0000
5.0755,0.0000,5.1369,45.0000,5.0936,0.0000,0.0000
5.0751,1.0000,5.1366,40.0000,5.0932,0.0000,0.0000
5.0767,0.0000,5.1349,37.0000,5.0927,0.0000,0.0000
5.0759,1.0000,5.1348,41.0000,5.0931,0.0000,0.0000
5.0750,0.0000,5.1345,44.0000,5.0926,0.0000,0.0000
5.0761,0.0000,5.1351,37.0000,5.0933,0.0000,0.0000
5.0768,1.0000,5.1356,39.0000,5.0929,0.0000,0.0000
5.0756,0.0000,5.1382,41.0000,5.0935,0.0000,0.0000
5.0761,1.0000,5.1355,45.0000,5.0934,0.0000,0.0000
5.0768,1.0000,5.1359,45.0000,5.0932,0.0000,0.0000
5.0767,0.0000,5.1362,43.0000,5.0925,0.0000,0.0000
5.0776,0.0000,5.1364,41.0000,5.0928,0.0000,0.0000
5.0761,0.0000,5.1343,47.0000,5.0932,0.0000,0.0000
5.0767,0.0000,5.1355,43.0000,5.0941,0.0000,0.0000
5.0771,2.0000,5.1347,40.0000,5.0930,0.0000,0.0000
5.0765,1.0000,5.1356,49.0000,5.0924,0.0000,0.0000
5.0775,0.0000,5.1356,52.0000,5.0926,0.0000,0.0000
5.0763,1.0000,5.1360,38.0000,5.0932,0.0000,0.0000
5.0752,1.0000,5.1380,43.0000,5.0944,0.0000,0.0000
5.0754,1.0000,5.1360,41.0000,5.0933,0.0000,0.0000
5.0739,1.0000,5.1358,30.0000,5.0921,0.0000,0.0000
5.0771,1.0000,5.1361,48.0000,5.0927,0.0000,0.0000
5.0758,1.0000,5.1372,41.0000,5.0947,0.0000,0.0000
5.0759,0.0000,5.1360,38.0000,5.0933,0.0000,0.0000
5.0753,0.0000,5.1375,43.0000,5.0934,0.0000,0.0000
5.0757,1.0000,5.1377,48.0000,5.0934,0.0000,0.0000
5.0768,0.0000,5.1339,36.0000,5.0942,0.0000,0.0000
5.0769,2.0000,5.1357,45.0000,5.0941,0.0000,0.0000
5.0763,0.0000,5.1341,45.0000,5.0925,0.0000,0.0000
5.0774,0.0000,5.1318,45.0000,5.0929,0.0000,0.0000
5.0772,0.0000,5.1358,42.0000,5.0933,0.0000,0.0000
5.0755,1.0000,5.1352,45.0000,5.0947,0.0000,0.0000
5.0756,1.0000,5.1341,43.0000,5.0936,0.0000,0.0000
5.0761,3.0000,5.1363,52.0000,5.0926,0.0000,0.0000
5.0761,0.0000,5.1370,31.0000,5.0930,0.0000,0.0000
5.0764,0.0000,5.1361,47.0000,5.0932,0.0000,0.0000
5.0767,1.0000,5.1355,46.0000,5.0933,0.0000,0.0000
5.0759,0.0000,5.1352,42.0000,5.0926,0.0000,0.0000
5.0759,1.0000,5.1359,34.0000,5.0937,0.0000,0.0000
5.0756,1.0000,5.1359,47.0000,5.0942,0.0000,0.0000
5.0756,1.0000,5.1348,41.0000,5.0921,0.0000,0.0000
5.0750,0.0000,5.1397,44.0000,5.0920,0.0000,0.0000
5.0773,0.0000,5.1390,46.0000,5.0928,0.0000,0.0000
5.0756,0.0000,5.1327,36.0000,5.0923,0.0000,0.0000
5.0763,2.0000,5.1358,31.0000,5.0934,0.0000,0.0000
5.0759,0.0000,5.1374,43.0000,5.0936,0.0000,0.0000
5.0771,0.0000,5.1361,43.0000,5.0942,0.0000,0.0000
5.0762,0.0000,5.1351,29.0000,5.0934,0.0000,0.0000
5.0762,1.0000,5.1344,41.0000,5.0934,0.0000,0.0000
5.0765,0.0000,5.1351,42.0000,5.0931,0.0000,0.0000
5.0760,3.0000,5.1348,48.0000,5.0920,0.0000,0.0000
5.0756,0.0000,5.1372,43.0000,5.0933,0.0000,0.0000
5.0761,0.0000,5.1350,36.0000,5.0936,0.0000,0.0000
5.0762,1.0000,5.1338,51.0000,5.0936,0.0000,0.0000
5.0759,0.0000,5.1362,50.0000,5.0925,0.0000,0.0000
5.0767,0.0000,5.1350,42.0000,5.0945,0.0000,0.0000
5.0754,0.0000,5.1342,46.0000,5.0939,0.0000,0.0000
5.0762,1.0000,5.1353,45.0000,5.0930,0.0000,0.0000
5.0760,0.0000,5.1368,44.0000,5.0937,0.0000,0.0000
5.0762,1.0000,5.1364,49.0000,5.0942,0.0000,0.0000
5.0760,0.0000,5.1366,43.0000,5.0934,0.0000,0.0000
5.0768,3.0000,5.1360,53.0000,5.0932,0.0000,0.0000
5.0769,1.0000,5.1375,43.0000,5.0941,0.0000,0.0000
5.0759,0.0000,5.1363,36.0000,5.0936,0.0000,0.0000
5.0757,0.0000,5.1383,42.0000,5.0939,0.0000,0.0000
5.0757,1.0000,5.1372,45.0000,5.0934,0.0000,0.0000
5.0766,1.0000,5.1359,49.0000,5.0937,0.0000,0.0000
5.0767,0.0000,5.1375,50.0000,5.0930,0.0000,0.0000
5.0747,0.0000,5.1381,43.0000,5.0934,0.0000,0.0000
5.0763,1.0000,5.1372,35.0000,5.0932,0.0000,0.0000
5.0770,1.0000,5.1392,48.0000,5.0934,0.0000,0.0000
5.0755,5.0000,5.1350,53.0000,5.0930,0.0000,0.0000
5.0761,1.0000,5.1344,40.0000,5.0936,0.0000,0.0000
5.0763,0.0000,5.1372,46.0000,5.0932,0.0000,0.0000
5.0766,0.0000,5.1376,36.0000,5.0933,0.0000,0.0000
5.0764,0.0000,5.1383,47.0000,5.0932,0.0000,0.0000
5.0754,2.0000,5.1365,30.0000,5.0931,0.0000,0.0000
5.0765,1.0000,5.1347,39.0000,5.0932,0.0000,0.0000
5.0762,1.0000,5.1346,35.0000,5.0931,0.0000,0.0000
5.0761,0.0000,5.1376,41.0000,5.0942,0.0000,0.0000
5.0772,0.0000,5.1399,42.0000,5.0923,0.0000,0.0000
5.0764,0.0000,5.1361,47.0000,5.0933,0.0000,0.0000
5.0753,0.0000,5.1378,41.0000,5.0936,0.0000,0.0000
5.0761,1.0000,5.1361,29.0000,5.0944,0.0000,0.0000
5.0761,1.0000,5.1355,40.0000,5.0936,0.0000,0.0000
5.0775,0.0000,5.1331,36.0000,5.0936,0.0000,0.0000
5.0767,1.0000,5.1335,42.0000,5.0934,0.0000,0.0000
5.0770,4.0000,5.1345,46.0000,5.0928,0.0000,0.0000
5.0762,2.0000,5.1358,35.0000,5.0938,0.0000,0.0000
5.0759,1.0000,5.1379,37.0000,5.0935,0.0000,0.0000
5.0759,0.0000,5.1365,32.0000,5.0934,0.0000,0.0000
5.0762,0.0000,5.1346,42.0000,5.0940,0.0000,0.0000
5.0755,1.0000,5.1347,51.0000,5.0940,0.0000,0.0000
5.0768,1.0000,5.1351,44.0000,5.0926,0.0000,0.0000
5.0771,2.0000,5.1357,51.0000,5.0933,0.0000,0.0000
5.0749,0.0000,5.1359,46.0000,5.0930,0.0000,0.0000
5.0769,0.0000,5.1350,35.0000,5.0926,0.0000,0.0000
5.0771,0.0000,5.1336,47.0000,5.0934,0.0000,0.0000
5.0765,2.0000,5.1354,41.0000,5.0938,0.0000,0.0000
5.0769,0.0000,5.1335,46.0000,5.0932,0.0000,0.0000
5.0753,0.0000,5.1357,54.0000,5.0932,0.0000,0.0000
5.0758,1.0000,5.1390,37.0000,5.0934,0.0000,0.0000
5.0761,0.0000,5.1348,42.0000,5.0925,0.0000,0.0000
5.0756,1.0000,5.1369,36.0000,5.0930,0.0000,0.0000
5.0756,0.0000,5.1350,42.0000,5.0942,0.0000,0.0000
5.0753,1.0000,5.1351,43.0000,5.0945,0.0000,0.0000
5.0761,0.0000,5.1362,48.0000,5.0940,0.0000,0.0000
5.0750,1.0000,5.1360,35.0000,5.0940,0.0000,0.0000
5.0758,0.0000,5.1379,39.0000,5.0927,0.0000,0.0000
5.0766,0.0000,5.1377,30.0000,5.0937,0.0000,0.0000
5.0766,1.0000,5.1347,50.0000,5.0938,0.0000,0.0000
5.0755,1.0000,5.1350,34.0000,5.0939,0.0000,0.0000
5.0757,1.0000,5.1331,43.0000,5.0937,0.0000,0.0000
5.0763,2.0000,5.1371,52.0000,5.0924,0.0000,0.0000
5.0754,2.0000,5.1374,49.0000,5.0941,0.0000,0.0000
5.0757,0.0000,5.1362,42.0000,5.0940,0.0000,0.0000
5.0754,0.0000,5.1357,47.0000,5.0935,0.0000,0.0000
5.0755,0.0000,5.1340,44.0000,5.0937,0.0000,0.0000
5.0756,1.0000,5.1357,45.0000,5.0932,0.0000,0.0000
5.0764,0.0000,5.1362,45.0000,5.0939,0.0000,0.0000
5.0769,1.0000,5.1356,38.0000,5.0930,0.0000,0.0000
5.0762,1.0000,5.1361,52.0000,5.0946,0.0000,0.0000
5.0780,1.0000,5.1369,34.0000,5.0947,0.0000,0.0000
5.0765,2.0000,5.1366,42.0000,5.0941,0.0000,0.0000
5.0759,1.0000,5.1361,42.0000,5.0940,0.0000,0.0000
5.0759,0.0000,5.1363,47.0000,5.0935,0.0000,0.0000
5.0764,0.0000,5.1359,39.0000,5.0939,0.0000,0.0000
5.0770,1.0000,5.1362,42.0000,5.0929,0.0000,0.0000
5.0758,2.0000,5.1359,35.0000,5.0933,0.0000,0.0000
5.0764,0.0000,5.1338,45.0000,5.0931,0.0000,0.0000
5.0766,0.0000,5.1359,39.0000,5.0930,0.0000,0.0000
5.0777,1.0000,5.1358,35.0000,5.0935,0.0000,0.0000
5.0762,0.0000,5.1337,38.0000,5.0931,0.0000,0.0000
5.0757,2.0000,5.1370,41.0000,5.0936,0.0000,0.0000
5.0748,1.0000,5.1367,39.0000,5.0927,0.0000,0.0000
5.0763,1.0000,5.1364,56.0000,5.0932,0.0000,0.0000
5.0765,0.0000,5.1352,43.0000,5.0935,0.0000,0.0000
5.0768,1.0000,5.1340,45.0000,5.0924,0.0000,0.0000
5.0762,2.0000,5.1351,36.0000,5.0928,0.0000,0.0000
5.0759,0.0000,5.1357,37.0000,5.0931,0.0000,0.0000
5.0758,0.0000,5.1339,48.0000,5.0939,0.0000,0.0000
5.0745,2.0000,5.1353,44.0000,5.0929,0.0000,0.0000
5.0758,1.0000,5.1345,47.0000,5.0922,0.0000,0.0000
5.0753,0.0000,5.1357,36.0000,5.0945,0.0000,0.0000
5.0750,0.0000,5.1400,39.0000,5.0938,0.0000,0.0000
5.0763,0.0000,5.1370,42.0000,5.0934,0.0000,0.0000
5.0764,1.0000,5.1358,37.0000,5.0930,0.0000,0.0000
5.0761,0.0000,5.1338,45.0000,5.0928,0.0000,0.0000
5.0754,1.0000,5.1350,41.0000,5.0926,0.0000,0.0000
5.0753,0.0000,5.1356,40.0000,5.0939,0.0000,0.0000
5.0755,0.0000,5.1364,44.0000,5.0935,0.0000,0.0000
5.0748,1.0000,5.1370,46.0000,5.0923,0.0000,0.0000
5.0755,2.0000,5.1373,39.0000,5.0927,0.0000,0.0000
5.0756,2.0000,5.1337,43.0000,5.0933,0.0000,0.0000
5.0764,0.0000,5.1353,31.0000,5.0933,0.0000,0.0000
5.0761,1.0000,5.1346,36.0000,5.0928,0.0000,0.0000
5.0765,1.0000,5.1364,33.0000,5.0939,0.0000,0.0000
5.0763,3.0000,5.1359,49.0000,5.0920,0.0000,0.0000
5.0761,0.0000,5.1362,45.0000,5.0927,0.0000,0.0000
5.0756,0.0000,5.1363,33.0000,5.0937,0.0000,0.0000
5.0771,0.0000,5.1383,60.0000,5.0928,0.0000,0.0000
5.0761,0.0000,5.1341,52.0000,5.0935,0.0000,0.0000
5.0767,2.0000,5.1331,52.0000,5.0938,0.0000,0.0000
5.0754,0.0000,5.1337,39.0000,5.0938,0.0000,0.0000
5.0769,2.0000,5.1329,47.0000,5.0937,0.0000,0.0000
5.0759,2.0000,5.1342,43.0000,5.0927,0.0000,0.0000
5.0765,1.0000,5.1379,38.0000,5.0916,0.0000,0.0000
5.0764,1.0000,5.1358,41.0000,5.0928,0.0000,0.0000
5.0762,1.0000,5.1334,42.0000,5.0940,0.0000,0.0000
5.0750,1.0000,5.1388,49.0000,5.0930,0.0000,0.0000
5.0751,1.0000,5.1390,44.0000,5.0927,0.0000,0.0000
5.0760,0.0000,5.1377,35.0000,5.0929,0.0000,0.0000
5.0762,0.0000,5.1353,34.0000,5.0939,0.0000,0.0000
5.0771,0.0000,5.1379,42.0000,5.0932,0.0000,0.0000
5.0767,0.0000,5.1382,39.0000,5.0929,0.0000,0.0000
5.0762,0.0000,5.1342,46.0000,5.0938,0.0000,0.0000
5.0765,0.0000,5.1342,52.0000,5.0942,0.0000,0.0000
5.0757,0.0000,5.1361,42.0000,5.0932,0.0000,0.0000
5.0763,1.0000,5.1377,45.0000,5.0941,0.0000,0.0000
5.0757,0.0000,5.1360,44.0000,5.0931,0.0000,0.0000
5.0763,0.0000,5.1347,46.0000,5.0930,0.0000,0.0000
5.0760,3.0000,5.1361,43.0000,5.0934,0.0000,0.0000
5.0763,0.0000,5.1359,42.0000,5.0923,0.0000,0.0000
5.0759,1.0000,5.1363,38.0000,5.0937,0.0000,0.0000
5.0759,0.0000,5.1356,36.0000,5.0942,0.0000,0.0000
5.0763,1.0000,5.1377,48.0000,5.0935,0.0000,0.0000
5.0750,1.0000,5.1370,45.0000,5.0935,0.0000,0.0000
5.0756,3.0000,5.1363,42.0000,5.0941,0.0000,0.0000
5.0763,2.0000,5.1349,50.0000,5.0930,0.0000,0.0000
5.0767,0.0000,5.1363,47.0000,5.0926,0.0000,0.0000
5.0768,0.0000,5.1390,45.0000,5.0929,0.0000,0.0000
5.0748,0.0000,5.1331,47.0000,5.0948,0.0000,0.0000
5.0774,1.0000,5.1338,39.0000,5.0950,0.0000,0.0000
5.0767,0.0000,5.1343,42.0000,5.0928,0.0000,0.0000
5.0759,0.0000,5.1383,41.0000,5.0936,0.0000,0.0000
5.0768,2.0000,5.1382,37.0000,5.0941,0.0000,0.0000
5.0760,1.0000,5.1361,46.0000,5.0928,0.0000,0.0000
5.0753,1.0000,5.1385,51.0000,5.0927,0.0000,0.0000
5.0756,0.0000,5.1359,42.0000,5.0929,0.0000,0.0000
5.0761,0.0000,5.1353,43.0000,5.0943,0.0000,0.0000
5.0746,1.0000,5.1364,34.0000,5.0942,0.0000,0.0000
5.0752,0.0000,5.1352,37.0000,5.0935,0.0000,0.0000
5.0766,1.0000,5.1351,43.0000,5.0939,0.0000,0.0000
5.0764,0.0000,5.1360,47.0000,5.0944,0.0000,0.0000
5.0773,0.0000,5.1333,48.0000,5.0923,0.0000,0.0000
5.0767,0.0000,5.1353,31.0000,5.0927,0.0000,0.0000
5.0758,0.0000,5.1382,41.0000,5.0932,0.0000,0.0000
5.0769,0.0000,5.1368,40.0000,5.0932,0.0000,0.0000
5.0762,0.0000,5.1355,46.0000,5.0939,0.0000,0.0000
5.0757,1.0000,5.1340,51.0000,5.0939,0.0000,0.0000
5.0773,1.0000,5.1344,37.0000,5.0930,0.0000,0.0000
5.0754,1.0000,5.1374,47.0000,5.0934,0.0000,0.0000
5.0766,0.0000,5.1370,52.0000,5.0924,0.0000,0.0000
5.0759,1.0000,5.1350,56.0000,5.0930,0.0000,0.0000
5.0754,2.0000,5.1366,49.0000,5.0937,0.0000,0.0000
5.0760,4.0000,5.1358,56.0000,5.0928,0.0000,0.0000
5.0754,0.0000,5.1338,50.0000,5.0934,0.0000,0.0000
5.0758,1.0000,5.1380,48.0000,5.0933,0.0000,0.0000
5.0764,0.0000,5.1381,51.0000,5.0935,0.0000,0.0000
5.0778,3.0000,5.1367,39.0000,5.0938,0.0000,0.0000
5.0769,2.0000,5.1384,48.0000,5.0932,0.0000,0.0000
5.0757,3.0000,5.1378,42.0000,5.0933,0.0000,0.0000
5.0761,1.0000,5.1397,44.0000,5.0939,0.0000,0.0000
5.0777,1.0000,5.1390,27.0000,5.0935,0.0000,0.0000
5.0767,1.0000,5.1380,39.0000,5.0935,0.0000,0.0000
5.0757,0.0000,5.1360,37.0000,5.0937,0.0000,0.0000
5.0765,0.0000,5.1378,38.0000,5.0933,0.0000,0.0000
5.0763,2.0000,5.1379,48.0000,5.0933,0.0000,0.0000
5.0783,1.0000,5.1343,35.0000,5.0947,0.0000,0.0000
5.0761,1.0000,5.1364,49.0000,5.0935,0.0000,0.0000
5.0760,0.0000,5.1370,38.0000,5.0927,0.0000,0.0000
5.0768,1.0000,5.1359,48.0000,5.0933,0.0000,0.0000
5.0750,2.0000,5.1336,43.0000,5.0936,0.0000,0.0000
5.0756,0.0000,5.1348,30.0000,5.0931,0.0000,0.0000
5.0754,1.0000,5.1354,35.0000,5.0929,0.0000,0.0000
5.0760,0.0000,5.1359,36.0000,5.0940,0.0000,0.0000
5.0756,0.0000,5.1339,55.0000,5.0944,0.0000,0.0000
5.0753,1.0000,5.1336,42.0000,5.0939,0.0000,0.0000
5.0766,2.0000,5.1380,45.0000,5.0919,0.0000,0.0000
5.0764,0.0000,5.1371,41.0000,5.0929,0.0000,0.0000
5.0761,0.0000,5.1375,36.0000,5.0923,0.0000,0.0000
5.0765,2.0000,5.1351,32.0000,5.0928,0.0000,0.0000
5.0758,0.0000,5.1325,56.0000,5.0941,0.0000,0.0000
5.0765,1.0000,5.1347,34.0000,5.0932,0.0000,0.0000
5.0758,1.0000,5.1365,43.0000,5.0927,0.0000,0.0000
5.0764,0.0000,5.1403,40.0000,5.0936,0.0000,0.0000
5.0774,0.0000,5.1361,57.0000,5.0935,0.0000,0.0000
5.0762,0.0000,5.1376,52.0000,5.0934,0.0000,0.0000
5.0765,1.0000,5.1356,46.0000,5.0931,0.0000,0.0000
5.0762,1.0000,5.1333,52.0000,5.0944,0.0000,0.0000
5.0763,2.0000,5.1386,53.0000,5.0926,0.0000,0.0000
5.0757,0.0000,5.1379,43.0000,5.0931,0.0000,0.0000
5.0770,0.0000,5.1364,51.0000,5.0936,0.0000,0.0000
5.0766,1.0000,5.1353,28.0000,5.0936,0.0000,0.0000
5.0765,2.0000,5.1366,42.0000,5.0938,0.0000,0.0000
5.0763,1.0000,5.1391,44.0000,5.0940,0.0000,0.0000
5.0763,1.0000,5.1377,47.0000,5.0940,0.0000,0.0000
5.0756,2.0000,5.1369,60.0000,5.0929,0.0000,0.0000
5.0760,0.0000,5.1387,48.0000,5.0925,0.0000,0.0000
5.0773,0.0000,5.1373,43.0000,5.0939,0.0000,0.0000
5.0762,1.0000,5.1364,46.0000,5.0940,0.0000,0.0000
5.0771,1.0000,5.1372,36.0000,5.0939,0.0000,0.0000
5.0763,4.0000,5.1334,37.0000,5.0933,0.0000,0.0000
5.0765,1.0000,5.1353,42.0000,5.0920,0.0000,0.0000
5.0758,2.0000,5.1356,35.0000,5.0923,0.0000,0.0000
5.0759,0.0000,5.1401,51.0000,5.0929,0.0000,0.0000
5.0760,1.0000,5.1389,42.0000,5.0934,0.0000,0.0000
5.0751,0.0000,5.1360,49.0000,5.0935,0.0000,0.0000
5.0751,0.0000,5.1362,39.0000,5.0931,0.0000,0.0000
5.0762,0.0000,5.1363,29.0000,5.0936,0.0000,0.0000
5.0764,0.0000,5.1351,38.0000,5.0934,0.0000,0.0000
5.0761,3.0000,5.1349,42.0000,5.0934,0.0000,0.0000
5.0763,1.0000,5.1377,43.0000,5.0941,0.0000,0.0000
5.0760,2.0000,5.1345,41.0000,5.0930,0.0000,0.0000
5.0762,3.0000,5.1364,51.0000,5.0938,0.0000,0.0000
5.0757,4.0000,5.1387,50.0000,5.0934,0.0000,0.0000
5.0764,1.0000,5.1380,46.0000,5.0945,0.0000,0.0000
5.0760,0.0000,5.1349,44.0000,5.0940,0.0000,0.0000
5.0755,3.0000,5.1307,36.0000,5.0938,0.0000,0.0000
5.0759,1.0000,5.1354,44.0000,5.0935,0.0000,0.0000
5.0766,0.0000,5.1358,48.0000,5.0932,0.0000,0.0000
5.0784,1.0000,5.1367,44.0000,5.0937,0.0000,0.0000
5.0772,2.0000,5.1379,42.0000,5.0939,0.0000,0.0000
5.0774,2.0000,5.1380,49.0000,5.0938,0.0000,0.0000
5.0768,1.0000,5.1385,47.0000,5.0935,0.0000,0.0000
5.0752,0.0000,5.1386,46.0000,5.0937,0.0000,0.0000
5.0764,1.0000,5.1361,47.0000,5.0921,0.0000,0.0000
5.0778,3.0000,5.1360,39.0000,5.0932,0.0000,0.0000
5.0772,0.0000,5.1360,64.0000,5.0941,0.0000,0.0000
5.0757,0.0000,5.1378,52.0000,5.0936,0.0000,0.0000
5.0757,0.0000,5.1359,36.0000,5.0935,0.0000,0.0000
5.0767,1.0000,5.1356,44.0000,5.0947,0.0000,0.0000
5.0775,3.0000,5.1359,44.0000,5.0934,0.0000,0.0000
5.0763,0.0000,5.1383,59.0000,5.0932,0.0000,0.0000
5.0760,1.0000,5.1374,50.0000,5.0930,0.0000,0.0000
5.0773,1.0000,5.1374,47.0000,5.0940,0.0000,0.0000
5.0764,0.0000,5.1369,44.0000,5.0928,0.0000,0.0000
5.0740,1.0000,5.1383,39.0000,5.0923,0.0000,0.0000
5.0753,0.0000,5.1374,48.0000,5.0937,0.0000,0.0000
5.0755,0.0000,5.1356,36.0000,5.0929,0.0000,0.0000
5.0758,0.0000,5.1367,39.0000,5.0936,0.0000,0.0000
5.0778,1.0000,5.1388,26.0000,5.0932,0.0000,0.0000
5.0758,0.0000,5.1400,43.0000,5.0929,0.0000,0.0000
5.0759,0.0000,5.1382,36.0000,5.0935,0.0000,0.0000
5.0771,1.0000,5.1359,46.0000,5.0935,0.0000,0.0000
5.0753,0.0000,5.1348,45.0000,5.0932,0.0000,0.0000
5.0768,0.0000,5.1361,46.0000,5.0936,0.0000,0.0000
5.0767,0.0000,5.1364,40.0000,5.0938,0.0000,0.0000
5.0766,3.0000,5.1361,57.0000,5.0926,0.0000,0.0000
5.0759,1.0000,5.1342,45.0000,5.0940,0.0000,0.0000
5.0761,0.0000,5.1343,44.0000,5.0942,0.0000,0.0000
5.0760,3.0000,5.1341,40.0000,5.0932,0.0000,0.0000
5.0756,2.0000,5.1358,46.0000,5.0935,0.0000,0.0000
5.0762,3.0000,5.1368,48.0000,5.0934,0.0000,0.0000
5.0749,0.0000,5.1390,45.0000,5.0933,0.0000,0.0000
5.0751,0.0000,5.1372,39.0000,5.0954,0.0000,0.0000
5.0761,1.0000,5.1357,40.0000,5.0936,0.0000,0.0000
5.0762,0.0000,5.1404,54.0000,5.0936,0.0000,0.0000
5.0763,0.0000,5.1384,41.0000,5.0946,0.0000,0.0000
5.0757,0.0000,5.1350,52.0000,5.0937,0.0000,0.0000
5.0758,0.0000,5.1337,40.0000,5.0942,0.0000,0.0000
5.0768,1.0000,5.1350,33.0000,5.0934,0.0000,0.0000
5.0765,1.0000,5.1370,32.0000,5.0934,0.0000,0.0000
5.0742,0.0000,5.1384,49.0000,5.0929,0.0000,0.0000
5.0754,0.0000,5.1343,44.0000,5.0945,0.0000,0.0000
5.0756,0.0000,5.1360,43.0000,5.0932,0.0000,0.0000
5.0760,2.0000,5.1385,35.0000,5.0932,0.0000,0.0000
5.0766,1.0000,5.1358,39.0000,5.0928,0.0000,0.0000
5.0758,1.0000,5.1381,42.0000,5.0933,0.0000,0.0000
5.0749,1.0000,5.1346,39.0000,5.0941,0.0000,0.0000
5.0770,0.0000,5.1331,40.0000,5.0922,0.0000,0.0000
5.0770,0.0000,5.1348,47.0000,5.0940,0.0000,0.0000
5.0774,2.0000,5.1356,39.0000,5.0945,0.0000,0.0000
5.0764,0.0000,5.1367,43.0000,5.0931,0.0000,0.0000
5.0758,0.0000,5.1340,35.0000,5.0929,0.0000,0.0000
5.0759,1.0000,5.1345,40.0000,5.0939,0.0000,0.0000
5.0751,1.0000,5.1362,49.0000,5.0938,0.0000,0.0000
5.0757,1.0000,5.1354,50.0000,5.0942,0.0000,0.0000
5.0755,1.0000,5.1345,46.0000,5.0937,0.0000,0.0000
5.0771,0.0000,5.1365,47.0000,5.0932,0.0000,0.0000
5.0765,0.0000,5.1368,60.0000,5.0924,0.0000,0.0000
5.0763,1.0000,5.1345,40.0000,5.0934,0.0000,0.0000
5.0752,0.0000,5.1357,45.0000,5.0930,0.0000,0.0000
5.0750,1.0000,5.1358,40.0000,5.0940,0.0000,0.0000
5.0767,0.0000,5.1357,42.0000,5.0936,0.0000,0.0000
5.0766,1.0000,5.1379,39.0000,5.0937,0.0000,0.0000
5.0764,1.0000,5.1380,36.0000,5.0932,0.0000,0.0000
5.0755,1.0000,5.1362,41.0000,5.0927,0.0000,0.0000
5.0759,0.0000,5.1390,43.0000,5.0932,0.0000,0.0000
5.0757,0.0000,5.1408,50.0000,5.0939,0.0000,0.0000
5.0758,2.0000,5.1368,40.0000,5.0939,0.0000,0.0000
5.0756,0.0000,5.1376,41.0000,5.0939,0.0000,0.0000
5.0750,0.0000,5.1370,48.0000,5.0917,0.0000,0.0000
5.0768,2.0000,5.1360,57.0000,5.0926,0.0000,0.0000
5.0766,1.0000,5.1350,41.0000,5.0928,0.0000,0.0000
5.0752,1.0000,5.1347,41.0000,5.0925,0.0000,0.0000
