RM1912000.021110,,,,,,
Normal   20/01/2019 00:01:10 20/01/2019 00:02:11 0110 113.5696 22.1657 -90.0 0.0 25.7 1006.6,,,,,,
0001201 0020 0001201 0000 07,,,,,,
1 0 1 16230 1 0800 7.50 00355.p 0 0 09 000 12 001201 0.100 BT0,,,,,,
1 1 1 16230 1 0800 7.50 00355.p 0 0 00 000 00 001201 3.9683 BC0,,,,,,
1 0 1 16230 1 0780 7.50 00355.s 2 0 09 000 12 001201 0.100 BT1,,,,,,
1 1 1 16230 1 0780 7.50 00355.s 2 0 00 000 00 001201 3.9683 BC1,,,,,,
1 0 2 16230 1 0850 7.50 00387.o 1 0 09 000 12 001201 0.100 BT2,,,,,,
1 1 2 16230 1 0850 7.50 00387.o 1 0 00 000 00 001201 3.9683 BC2,,,,,,
1 0 1 01201 1 0149 1.00 00355.p 1 0 00 000 00 000001 0.000001 PD0,,,,,,
00355.p_an (mV), 00355.p_ph (counts), 00355.s_an (mV), 00355.s_ph (counts), 00387.o_an (mV), 00387.o_ph (counts), PD_00355.p_an
5.0752,0,5.136,36,5.0937,0,0
5.0743,2,5.1343,39,5.0932,0,0
5.0746,0,5.1328,40,5.0931,0,0
5.0751,0,5.1331,47,5.0934,0,0
5.0753,0,5.1368,39,5.0942,0,0
5.076,1,5.1363,41,5.0924,0,0
5.0762,2,5.1357,36,5.0923,0,0
5.0746,0,5.1332,41,5.0935,0,0
5.0749,0,5.1321,47,5.0932,0,0
5.0751,1,5.1338,48,5.0939,0,0
5.074,0,5.1343,47,5.0944,0,0
5.0759,1,5.136,37,5.0927,0,0
5.0746,1,5.1373,45,5.0931,0,0
5.0744,2,5.1348,52,5.0933,0,0
5.0763,2,5.1343,48,5.0925,0,0
5.0756,0,5.1338,38,5.0922,0,0
5.0749,1,5.1334,36,5.0933,0,0
5.0741,0,5.1368,32,5.094,0,0
5.0746,0,5.1404,53,5.0936,0,0
5.0747,0,5.1361,41,5.0939,0,0
5.076,0,5.1358,39,5.0939,0,0
5.0766,0,5.1379,41,5.0944,0,0
5.075,1,5.1367,41,5.0934,0,0
5.0763,0,5.138,41,5.0927,0,0
5.0752,0,5.1337,45,5.0928,0,0
5.0745,2,5.1334,48,5.093,0,0
5.0749,0,5.1354,45,5.0925,0,0
5.0758,0,5.1378,38,5.0939,0,0
5.0754,0,5.1361,30,5.0937,0,0
5.0746,0,5.1348,48,5.093,0,0
5.0762,0,5.1357,42,5.094,0,0
5.076,1,5.1326,44,5.0929,0,0
5.0746,4,5.1354,40,5.0934,0,0
5.0756,1,5.1369,46,5.0936,0,0
5.0759,1,5.1369,35,5.093,0,0
5.0751,1,5.1351,49,5.0931,0,0
5.0766,1,5.1344,45,5.0923,0,0
5.0753,0,5.1353,34,5.092,0,0
5.0747,0,5.1367,45,5.0927,0,0
5.0755,0,5.1354,58,5.0941,0,0
5.075,0,5.134,33,5.0928,0,0
5.0762,1,5.1355,29,5.0933,0,0
5.0751,1,5.1357,44,5.0935,0,0
5.075,2,5.1331,34,5.0932,0,0
5.0747,1,5.1373,37,5.0936,0,0
5.0751,0,5.1351,45,5.0936,0,0
5.0759,2,5.1342,39,5.0926,0,0
5.0755,0,5.1371,42,5.0936,0,0
5.0746,1,5.1379,42,5.0939,0,0
5.0757,2,5.1343,36,5.0927,0,0
5.0751,3,5.1319,41,5.0925,0,0
5.077,0,5.1369,42,5.0937,0,0
5.0759,2,5.1326,42,5.0928,0,0
5.0756,1,5.1343,46,5.093,0,0
5.075,2,5.1374,34,5.0937,0,0
5.0755,2,5.1338,40,5.0934,0,0
5.0754,0,5.1351,38,5.093,0,0
5.0753,0,5.1364,44,5.0941,0,0
5.0764,1,5.1337,39,5.0934,0,0
5.0765,0,5.1355,37,5.0933,0,0
5.0749,0,5.135,36,5.093,0,0
5.0758,1,5.1357,32,5.0928,0,0
5.0747,1,5.1365,47,5.093,0,0
5.0758,1,5.1332,46,5.0932,0,0
5.0754,3,5.1342,43,5.0935,0,0
5.0748,0,5.1352,38,5.0936,0,0
5.075,1,5.136,29,5.0932,0,0
5.0745,1,5.1342,44,5.0929,0,0
5.074,3,5.1347,34,5.094,0,0
5.0745,0,5.1341,26,5.0926,0,0
5.0755,1,5.1345,42,5.0932,0,0
5.0746,1,5.1375,37,5.0939,0,0
5.0751,2,5.1354,51,5.0933,0,0
5.0769,2,5.1342,45,5.0942,0,0
5.0744,0,5.1339,42,5.0928,0,0
5.0753,1,5.1343,39,5.0928,0,0
5.0751,1,5.1351,36,5.0938,0,0
5.0757,0,5.1352,51,5.0941,0,0
5.0762,1,5.1314,44,5.092,0,0
5.0746,1,5.1348,26,5.0919,0,0
5.0759,1,5.1346,42,5.0925,0,0
5.0768,2,5.1368,30,5.0943,0,0
5.0754,0,5.1372,49,5.0942,0,0
5.0743,0,5.1336,34,5.0933,0,0
5.0753,1,5.134,50,5.0929,0,0
5.0753,0,5.135,44,5.0927,0,0
5.0754,1,5.1379,42,5.0935,0,0
5.0752,0,5.1354,36,5.0929,0,0
5.074,2,5.1323,38,5.0927,0,0
5.0764,0,5.1343,39,5.0935,0,0
5.0756,0,5.133,61,5.093,0,0
5.0752,1,5.139,45,5.0942,0,0
5.0757,0,5.1368,44,5.0933,0,0
5.0751,1,5.1361,38,5.094,0,0
5.0742,0,5.1371,42,5.0934,0,0
5.0752,1,5.1334,53,5.0934,0,0
5.0741,1,5.1363,37,5.0945,0,0
5.0744,2,5.1356,45,5.0938,0,0
5.0758,2,5.1371,37,5.0925,0,0
5.0748,3,5.1408,37,5.0934,0,0
5.0744,0,5.1386,40,5.0928,0,0
5.0751,1,5.1357,41,5.0925,0,0
5.0745,1,5.136,38,5.0928,0,0
5.0758,2,5.1356,44,5.0927,0,0
5.0749,1,5.1373,39,5.0924,0,0
5.0747,4,5.1353,40,5.0933,0,0
5.0757,0,5.1344,48,5.0931,0,0
5.0752,2,5.1336,40,5.0924,0,0
5.0765,0,5.1338,53,5.0926,0,0
5.0755,0,5.1363,42,5.0938,0,0
5.0762,0,5.1356,38,5.0941,0,0
5.0773,1,5.1356,45,5.0929,0,0
5.0752,0,5.1359,48,5.0923,0,0
5.0745,2,5.1324,37,5.0923,0,0
5.0768,0,5.1339,44,5.0929,0,0
5.076,0,5.1357,40,5.0933,0,0
5.0752,0,5.1352,35,5.0934,0,0
5.0754,0,5.1371,34,5.0926,0,0
5.075,1,5.1356,43,5.093,0,0
5.0759,0,5.1342,39,5.0942,0,0
5.0754,0,5.1361,51,5.0932,0,0
5.0751,1,5.1341,49,5.0938,0,0
5.0754,0,5.1337,43,5.0931,0,0
5.0759,0,5.1361,33,5.0938,0,0
5.0749,2,5.1352,43,5.094,0,0
5.0747,0,5.1335,34,5.0928,0,0
5.0748,2,5.1331,42,5.0927,0,0
5.0755,2,5.1344,53,5.0929,0,0
5.0755,0,5.1342,42,5.0934,0,0
5.0753,0,5.1354,35,5.0931,0,0
5.0742,0,5.1381,30,5.0927,0,0
5.0747,2,5.1344,44,5.0928,0,0
5.0756,1,5.1343,52,5.0926,0,0
5.0755,0,5.1373,56,5.0927,0,0
5.0745,0,5.1341,52,5.0918,0,0
5.0758,4,5.137,53,5.0929,0,0
5.0755,2,5.1377,54,5.093,0,0
5.0743,1,5.1369,30,5.0932,0,0
5.0744,0,5.1326,39,5.0929,0,0
5.0753,2,5.1324,38,5.093,0,0
5.0744,1,5.1356,44,5.0929,0,0
5.0751,1,5.1396,40,5.0946,0,0
5.0758,0,5.1394,43,5.0938,0,0
5.0732,2,5.1365,42,5.0931,0,0
5.0756,2,5.1386,43,5.0933,0,0
5.0756,0,5.1397,52,5.0928,0,0
5.074,2,5.1333,36,5.0925,0,0
5.0758,0,5.1345,46,5.0925,0,0
5.0743,1,5.1352,51,5.0934,0,0
5.075,0,5.1367,36,5.0931,0,0
5.0753,1,5.1362,46,5.0925,0,0
5.0747,1,5.1356,48,5.0932,0,0
5.0751,2,5.1358,44,5.0939,0,0
5.0753,0,5.1376,38,5.0944,0,0
5.0761,0,5.1375,35,5.0939,0,0
5.0757,1,5.1349,39,5.0923,0,0
5.0744,1,5.1362,51,5.0925,0,0
5.0751,1,5.1384,45,5.0944,0,0
5.0735,1,5.1336,47,5.0935,0,0
5.0745,0,5.136,45,5.0936,0,0
5.0763,1,5.1375,32,5.0947,0,0
5.0753,1,5.1357,48,5.0938,0,0
5.0745,2,5.1356,54,5.0934,0,0
5.0751,0,5.1336,44,5.0942,0,0
5.0757,1,5.1351,47,5.0924,0,0
5.0752,0,5.1384,32,5.0932,0,0
5.0753,1,5.1372,43,5.0934,0,0
5.0746,0,5.1382,50,5.0936,0,0
5.0752,1,5.1353,43,5.0939,0,0
5.0759,0,5.1336,47,5.0934,0,0
5.0758,1,5.1387,47,5.0924,0,0
5.0758,1,5.1372,41,5.0937,0,0
5.0764,0,5.1375,43,5.0936,0,0
5.0753,1,5.1386,42,5.0938,0,0
5.0745,2,5.1337,52,5.0934,0,0
5.0754,1,5.1374,49,5.0923,0,0
5.075,2,5.1368,45,5.0927,0,0
5.0752,1,5.1371,53,5.0923,0,0
5.0743,0,5.1383,35,5.0934,0,0
5.0748,2,5.1364,36,5.0931,0,0
5.0757,1,5.1361,37,5.0937,0,0
5.0757,1,5.1347,40,5.0941,0,0
5.0745,1,5.1365,50,5.0938,0,0
5.0748,0,5.138,45,5.094,0,0
5.0749,1,5.1355,37,5.0936,0,0
5.0755,1,5.1367,46,5.0922,0,0
5.0753,1,5.1379,44,5.0929,0,0
5.0752,0,5.134,42,5.0931,0,0
5.0757,2,5.1331,45,5.093,0,0
5.0755,1,5.1353,47,5.0938,0,0
5.0758,3,5.1366,45,5.093,0,0
5.0748,0,5.1397,39,5.0925,0,0
5.0739,0,5.1356,55,5.0942,0,0
5.0757,1,5.1339,33,5.0936,0,0
5.0754,1,5.1358,48,5.0934,0,0
5.0758,1,5.1366,34,5.0934,0,0
5.0747,0,5.1367,40,5.0941,0,0
5.0757,0,5.1356,34,5.0945,0,0
5.0754,1,5.1364,41,5.0929,0,0
5.0754,1,5.1349,37,5.0928,0,0
5.0746,0,5.1348,48,5.0923,0,0
5.0749,0,5.1394,41,5.0935,0,0
5.076,2,5.1341,37,5.0937,0,0
5.0754,1,5.134,45,5.093,0,0
5.0754,1,5.1348,42,5.0933,0,0
5.0748,0,5.134,44,5.0934,0,0
5.0747,4,5.134,33,5.0926,0,0
5.0751,0,5.1345,45,5.0937,0,0
5.0749,0,5.136,33,5.0931,0,0
5.0749,2,5.1366,53,5.0929,0,0
5.0743,1,5.1356,44,5.0933,0,0
5.0748,1,5.1352,41,5.0932,0,0
5.0766,0,5.1353,54,5.0931,0,0
5.0756,0,5.1348,40,5.0942,0,0
5.0752,1,5.135,32,5.0935,0,0
5.0764,1,5.1354,37,5.0933,0,0
5.0753,0,5.1363,47,5.0931,0,0
5.0755,3,5.1343,43,5.093,0,0
5.0748,0,5.1391,43,5.0921,0,0
5.0756,0,5.136,31,5.0933,0,0
5.0752,1,5.1358,44,5.0947,0,0
5.0753,0,5.1373,43,5.0939,0,0
5.0757,1,5.1359,44,5.0925,0,0
5.0748,1,5.1321,37,5.0923,0,0
5.0755,1,5.1342,47,5.0917,0,0
5.0761,0,5.1361,41,5.092,0,0
5.076,0,5.1341,39,5.0939,0,0
5.075,0,5.1344,41,5.0938,0,0
5.0751,2,5.1329,49,5.0921,0,0
5.0749,0,5.1359,39,5.0924,0,0
5.0754,0,5.1377,36,5.093,0,0
5.0745,0,5.1358,45,5.0928,0,0
5.0757,1,5.1339,48,5.094,0,0
5.0756,1,5.1349,43,5.0934,0,0
5.0745,1,5.1361,53,5.0943,0,0
5.0753,2,5.135,49,5.0937,0,0
5.0754,0,5.1357,32,5.0932,0,0
5.0754,0,5.1373,24,5.094,0,0
5.0753,0,5.1348,40,5.0941,0,0
5.0748,0,5.1348,40,5.0936,0,0
5.0748,1,5.1368,45,5.0939,0,0
5.0748,0,5.1378,46,5.0932,0,0
5.0763,0,5.1384,37,5.0942,0,0
5.0743,1,5.137,49,5.0922,0,0
5.0747,0,5.1362,42,5.0918,0,0
5.0737,0,5.1349,46,5.0933,0,0
5.075,0,5.1326,46,5.0939,0,0
5.0754,0,5.1348,24,5.0938,0,0
5.0741,0,5.1355,39,5.0938,0,0
5.075,0,5.134,41,5.0934,0,0
5.0754,0,5.1351,37,5.0934,0,0
5.0747,0,5.1347,40,5.0938,0,0
5.0744,1,5.1357,44,5.0928,0,0
5.074,0,5.1365,38,5.093,0,0
5.0758,1,5.1365,46,5.0927,0,0
5.0747,0,5.135,47,5.0928,0,0
5.075,0,5.1323,46,5.0924,0,0
5.0753,0,5.1348,50,5.0941,0,0
5.0752,0,5.1345,37,5.0933,0,0
5.0744,1,5.1347,37,5.0923,0,0
5.0741,0,5.1348,42,5.0927,0,0
5.0761,1,5.1354,48,5.0933,0,0
5.075,0,5.1356,53,5.0942,0,0
5.0741,2,5.1354,39,5.0938,0,0
5.0751,1,5.1358,51,5.0936,0,0
5.0751,1,5.1368,39,5.0931,0,0
5.0745,2,5.136,31,5.0939,0,0
5.0754,0,5.133,55,5.0937,0,0
5.0777,0,5.135,36,5.0928,0,0
5.0752,0,5.1365,47,5.0927,0,0
5.0748,2,5.1383,44,5.0948,0,0
5.0757,2,5.1358,49,5.0925,0,0
5.0759,3,5.1348,49,5.0927,0,0
5.0758,1,5.1367,47,5.0926,0,0
5.0752,0,5.1348,44,5.0928,0,0
5.0748,1,5.1345,44,5.0935,0,0
5.0748,2,5.1381,42,5.0926,0,0
5.0754,0,5.1357,57,5.0937,0,0
5.0755,0,5.1363,41,5.0934,0,0
5.0758,1,5.1365,53,5.0936,0,0
5.0761,1,5.1371,39,5.0929,0,0
5.0751,1,5.1369,37,5.0928,0,0
5.0762,2,5.1349,41,5.0928,0,0
5.076,1,5.1354,39,5.0926,0,0
5.0748,1,5.136,46,5.0941,0,0
5.0764,2,5.1372,38,5.0928,0,0
5.0758,0,5.1398,50,5.0929,0,0
5.0745,1,5.1369,48,5.093,0,0
5.0753,0,5.1392,42,5.0944,0,0
5.0748,1,5.1356,43,5.0933,0,0
5.0748,1,5.1354,37,5.0925,0,0
5.0749,3,5.1376,36,5.0938,0,0
5.0744,0,5.1352,39,5.0932,0,0
5.0751,0,5.1348,38,5.0932,0,0
5.0754,2,5.1349,55,5.0928,0,0
5.0759,0,5.1372,40,5.0929,0,0
5.0755,0,5.1356,43,5.0941,0,0
5.0745,0,5.1349,43,5.0933,0,0
5.0745,2,5.1347,37,5.0928,0,0
5.0747,2,5.1346,31,5.0934,0,0
5.0754,2,5.1333,33,5.0938,0,0
5.0737,3,5.1351,34,5.0939,0,0
5.0753,3,5.1376,51,5.0934,0,0
5.0743,0,5.1377,32,5.0934,0,0
5.0749,2,5.1349,44,5.0935,0,0
5.0755,1,5.1349,35,5.0929,0,0
5.0746,1,5.136,35,5.0925,0,0
5.0745,0,5.1344,34,5.0937,0,0
5.0756,1,5.1329,34,5.0934,0,0
5.0753,0,5.1318,33,5.0926,0,0
5.0754,0,5.1359,30,5.0933,0,0
5.0744,1,5.1386,43,5.0938,0,0
5.0745,3,5.1342,58,5.0936,0,0
5.0755,1,5.1343,31,5.0929,0,0
5.0759,1,5.1333,41,5.0934,0,0
5.0753,1,5.1346,37,5.0925,0,0
5.0749,2,5.1328,49,5.0931,0,0
5.0749,1,5.1334,44,5.0933,0,0
5.0741,0,5.1327,40,5.0921,0,0
5.0761,1,5.1329,45,5.0935,0,0
5.0755,0,5.1352,39,5.0938,0,0
5.0754,0,5.1374,45,5.0935,0,0
5.0757,0,5.1337,39,5.0934,0,0
5.0753,0,5.136,40,5.093,0,0
5.077,1,5.1344,39,5.0935,0,0
5.0747,0,5.136,38,5.094,0,0
5.0736,2,5.1367,53,5.0941,0,0
5.0749,1,5.1332,52,5.0929,0,0
5.076,0,5.1364,45,5.0926,0,0
5.0755,0,5.1353,38,5.0934,0,0
5.0743,2,5.136,42,5.0932,0,0
5.0751,1,5.1355,35,5.0935,0,0
5.0746,1,5.1341,48,5.0928,0,0
5.0751,2,5.1358,50,5.0933,0,0
5.0762,5,5.1371,49,5.0927,0,0
5.0758,1,5.1386,33,5.0937,0,0
5.0758,0,5.1367,40,5.0932,0,0
5.0744,0,5.1354,41,5.0925,0,0
5.0752,1,5.1352,52,5.0928,0,0
5.0751,1,5.1356,42,5.094,0,0
5.0748,3,5.1332,56,5.0931,0,0
5.0754,1,5.1371,47,5.093,0,0
5.0767,1,5.136,51,5.0935,0,0
5.0753,1,5.1365,43,5.0932,0,0
5.0754,0,5.1342,40,5.094,0,0
5.0756,1,5.135,36,5.0939,0,0
5.074,1,5.1365,43,5.093,0,0
5.0747,0,5.1382,46,5.0923,0,0
5.0755,0,5.1366,38,5.0928,0,0
5.0766,0,5.1371,39,5.0929,0,0
5.0753,2,5.1368,41,5.0938,0,0
5.0748,2,5.135,49,5.0932,0,0
5.0758,1,5.1349,25,5.0934,0,0
5.075,1,5.1355,25,5.0924,0,0
5.0759,0,5.1355,40,5.0917,0,0
5.0754,2,5.1354,45,5.0944,0,0
5.0757,1,5.1375,47,5.0935,0,0
5.0756,0,5.1348,40,5.0938,0,0
5.0744,2,5.1357,42,5.0932,0,0
5.0759,1,5.1357,44,5.0922,0,0
5.0757,0,5.1382,47,5.0937,0,0
5.0746,0,5.1319,40,5.0927,0,0
5.075,0,5.1308,37,5.0938,0,0
5.0747,0,5.1352,47,5.0931,0,0
5.0751,0,5.1365,44,5.0927,0,0
5.0757,0,5.1379,46,5.0935,0,0
5.0759,1,5.1345,46,5.092,0,0
5.075,1,5.1347,43,5.0939,0,0
5.0758,1,5.1362,43,5.0927,0,0
5.0763,0,5.1355,39,5.0926,0,0
5.0754,1,5.1347,31,5.0939,0,0
5.0757,0,5.1363,42,5.0944,0,0
5.0759,0,5.1379,42,5.0927,0,0
5.0752,0,5.1373,39,5.0932,0,0
5.0753,0,5.1363,39,5.0936,0,0
5.0756,1,5.1366,33,5.0934,0,0
5.0745,0,5.1357,37,5.0933,0,0
5.0761,0,5.1348,46,5.0926,0,0
5.074,0,5.1364,49,5.0932,0,0
5.0758,0,5.1327,48,5.0933,0,0
5.075,0,5.1341,42,5.0925,0,0
5.0759,2,5.1364,44,5.0931,0,0
5.0758,1,5.1344,36,5.0937,0,0
5.0755,0,5.1349,41,5.0937,0,0
5.0759,1,5.1337,34,5.0933,0,0
5.0745,0,5.1359,38,5.0932,0,0
5.0759,2,5.1368,47,5.0924,0,0
5.0749,0,5.1363,35,5.0927,0,0
5.074,1,5.136,46,5.0938,0,0
5.0744,1,5.1367,48,5.0932,0,0
5.0754,0,5.1364,41,5.0924,0,0
5.0755,1,5.134,42,5.0933,0,0
5.0751,1,5.135,46,5.0932,0,0
5.0749,0,5.1332,44,5.0947,0,0
5.0751,1,5.1338,47,5.0944,0,0
5.0761,1,5.1361,33,5.0934,0,0
5.0756,0,5.1331,40,5.0938,0,0
5.0757,0,5.1372,39,5.0923,0,0
5.075,1,5.1359,45,5.0941,0,0
5.0739,1,5.1337,49,5.0921,0,0
5.0748,2,5.1365,49,5.0938,0,0
5.0748,1,5.1351,38,5.0931,0,0
5.0743,0,5.1363,39,5.0939,0,0
5.0763,0,5.138,39,5.095,0,0
5.0755,1,5.1321,46,5.0929,0,0
5.0759,0,5.1346,25,5.093,0,0
5.0754,0,5.1348,38,5.0947,0,0
5.0736,0,5.1356,39,5.0937,0,0
5.0753,0,5.1363,44,5.0924,0,0
5.076,1,5.1367,43,5.092,0,0
5.0745,1,5.1354,46,5.0923,0,0
5.0757,1,5.1354,48,5.0924,0,0
5.0747,1,5.1342,40,5.094,0,0
5.0758,0,5.1358,37,5.0934,0,0
5.0754,0,5.1343,36,5.0939,0,0
5.0753,0,5.1348,41,5.093,0,0
5.0746,0,5.1355,48,5.0935,0,0
5.0747,1,5.1357,37,5.0929,0,0
5.0754,1,5.1354,45,5.0923,0,0
5.0748,2,5.1369,45,5.0936,0,0
5.0752,0,5.1379,53,5.0935,0,0
5.0744,2,5.1344,35,5.0931,0,0
5.0755,2,5.1339,38,5.0934,0,0
5.0759,0,5.1352,44,5.0925,0,0
5.0763,3,5.1355,38,5.0932,0,0
5.0754,2,5.1363,51,5.0929,0,0
5.076,1,5.1359,47,5.093,0,0
5.0759,0,5.1363,44,5.0945,0,0
5.0758,0,5.1352,41,5.0936,0,0
5.0756,1,5.1371,49,5.0937,0,0
5.0743,1,5.1339,44,5.0934,0,0
5.0759,0,5.1341,53,5.0941,0,0
5.0755,0,5.1373,46,5.0921,0,0
5.0748,0,5.1357,45,5.0927,0,0
5.0759,0,5.1361,41,5.0929,0,0
5.0746,0,5.1353,32,5.0931,0,0
5.0734,0,5.1362,43,5.0938,0,0
5.075,0,5.1356,61,5.0941,0,0
5.0752,0,5.1361,45,5.0931,0,0
5.075,1,5.1379,42,5.0933,0,0
5.0764,1,5.1376,38,5.0937,0,0
5.0753,0,5.137,42,5.0939,0,0
5.0754,0,5.1357,36,5.0933,0,0
5.0751,0,5.137,29,5.0921,0,0
5.0747,0,5.1334,52,5.0925,0,0
5.0748,1,5.1355,34,5.0936,0,0
5.0749,0,5.1401,34,5.0945,0,0
5.0756,1,5.1362,50,5.0948,0,0
5.0756,3,5.1375,39,5.0943,0,0
5.075,2,5.134,50,5.0926,0,0
5.075,2,5.1364,55,5.0935,0,0
5.0755,1,5.134,43,5.0942,0,0
5.0743,0,5.1334,40,5.094,0,0
5.0739,2,5.1362,42,5.0936,0,0
5.0759,0,5.1355,43,5.0934,0,0
5.0749,2,5.135,39,5.0942,0,0
5.0761,2,5.1357,43,5.0922,0,0
5.0752,0,5.1355,47,5.0932,0,0
5.0765,1,5.139,43,5.0945,0,0
5.0759,1,5.1392,40,5.0921,0,0
5.0752,1,5.1344,35,5.0931,0,0
5.0751,1,5.135,39,5.0942,0,0
5.0756,1,5.1359,44,5.0937,0,0
5.0752,0,5.1367,41,5.0934,0,0
5.0746,0,5.1348,43,5.0926,0,0
5.0757,2,5.1352,38,5.0931,0,0
5.0749,2,5.138,38,5.0937,0,0
5.0756,0,5.1352,24,5.0941,0,0
5.075,0,5.134,38,5.094,0,0
5.0762,1,5.1345,45,5.093,0,0
5.0769,0,5.1339,54,5.0929,0,0
5.0751,1,5.1378,37,5.0939,0,0
5.0745,1,5.136,43,5.094,0,0
5.0759,1,5.1348,40,5.0929,0,0
5.0772,1,5.1346,44,5.0924,0,0
5.0749,1,5.1335,41,5.0932,0,0
5.0755,2,5.1314,42,5.0935,0,0
5.0753,0,5.1329,41,5.0936,0,0
5.075,1,5.1364,46,5.0926,0,0
5.0751,0,5.1384,58,5.0944,0,0
5.0738,0,5.1331,37,5.0926,0,0
5.0743,0,5.1337,53,5.0927,0,0
5.0759,1,5.138,46,5.0923,0,0
5.075,0,5.1366,37,5.0928,0,0
5.0758,1,5.135,42,5.0926,0,0
5.0755,2,5.1356,39,5.0927,0,0
5.0753,0,5.1362,36,5.0939,0,0
5.0756,0,5.1385,38,5.0931,0,0
5.0747,2,5.1384,42,5.0919,0,0
5.0744,1,5.1365,43,5.093,0,0
5.0752,1,5.1386,40,5.0935,0,0
5.0756,0,5.135,39,5.093,0,0
5.0755,1,5.135,43,5.094,0,0
5.0761,2,5.1368,30,5.0925,0,0
5.0747,1,5.1325,38,5.0928,0,0
5.075,1,5.134,38,5.0932,0,0
5.0744,0,5.1365,55,5.0928,0,0
5.0761,2,5.134,32,5.0938,0,0
5.0758,0,5.1357,41,5.0937,0,0
5.0759,1,5.1352,45,5.0932,0,0
5.0746,1,5.1352,40,5.0946,0,0
5.075,0,5.1363,38,5.0938,0,0
5.0752,0,5.1321,49,5.0929,0,0
5.075,3,5.1344,44,5.0927,0,0
5.075,1,5.1366,37,5.0931,0,0
5.0749,0,5.1372,42,5.0931,0,0
5.077,1,5.1349,41,5.0932,0,0
5.0761,0,5.1338,44,5.0937,0,0
5.0762,3,5.1368,44,5.0938,0,0
5.0758,0,5.1358,41,5.0933,0,0
5.075,0,5.1356,42,5.0929,0,0
5.0759,0,5.1368,53,5.0928,0,0
5.0763,0,5.1366,47,5.0943,0,0
5.0745,2,5.1345,38,5.0942,0,0
5.0749,1,5.1368,50,5.0937,0,0
5.0755,1,5.1339,37,5.0943,0,0
5.075,1,5.1377,49,5.093,0,0
5.0759,1,5.1378,37,5.0942,0,0
5.0756,1,5.1348,43,5.0945,0,0
5.0754,0,5.136,40,5.093,0,0
5.0749,0,5.1366,40,5.0938,0,0
5.0761,1,5.1363,35,5.0934,0,0
5.075,0,5.1347,40,5.0929,0,0
5.0747,1,5.1369,45,5.0933,0,0
5.0742,0,5.1351,43,5.093,0,0
5.0758,0,5.137,49,5.0937,0,0
5.0757,1,5.136,47,5.0926,0,0
5.0756,0,5.1342,35,5.0923,0,0
5.0755,1,5.1341,37,5.093,0,0
5.0755,1,5.1358,54,5.0933,0,0
5.0752,2,5.1341,51,5.0926,0,0
5.0752,1,5.1346,37,5.093,0,0
5.0757,0,5.1375,56,5.093,0,0
5.0749,2,5.1352,37,5.0944,0,0
5.075,1,5.1367,42,5.0939,0,0
5.077,1,5.1376,42,5.0941,0,0
5.0749,0,5.1351,38,5.0936,0,0
5.0747,4,5.1342,42,5.0937,0,0
5.0759,1,5.1368,34,5.0934,0,0
5.075,0,5.1384,40,5.0939,0,0
5.0757,1,5.1358,47,5.094,0,0
5.0747,2,5.1366,46,5.0938,0,0
5.0748,3,5.1373,38,5.0935,0,0
5.0749,2,5.1315,44,5.0933,0,0
5.0759,1,5.134,51,5.0928,0,0
5.0748,1,5.1348,42,5.0935,0,0
5.0768,0,5.1347,48,5.0934,0,0
5.0751,0,5.1333,41,5.0929,0,0
5.0747,1,5.1341,40,5.0932,0,0
5.0762,1,5.1366,49,5.0931,0,0
5.0751,1,5.1385,36,5.0933,0,0
5.0756,1,5.1353,43,5.0933,0,0
5.0763,0,5.1348,35,5.0934,0,0
5.0759,0,5.1382,41,5.0937,0,0
5.0751,0,5.135,35,5.0932,0,0
5.0758,1,5.1364,42,5.0949,0,0
5.0755,2,5.1371,40,5.0942,0,0
5.0749,1,5.1361,36,5.0933,0,0
5.0764,0,5.1366,46,5.0928,0,0
5.0761,0,5.1349,43,5.0924,0,0
5.0743,0,5.1377,43,5.0941,0,0
5.0752,1,5.1345,43,5.0938,0,0
5.0759,0,5.1351,26,5.0933,0,0
5.0747,1,5.1363,36,5.093,0,0
5.0761,1,5.1359,37,5.0932,0,0
5.0753,0,5.1341,36,5.0937,0,0
5.0753,0,5.1358,46,5.0943,0,0
5.0753,0,5.136,51,5.0938,0,0
5.0746,0,5.1371,50,5.0932,0,0
5.075,0,5.1361,38,5.093,0,0
5.0763,0,5.1349,34,5.0933,0,0
5.0757,2,5.1326,36,5.0931,0,0
5.074,1,5.1341,35,5.0915,0,0
5.075,0,5.1349,45,5.0932,0,0
5.0754,1,5.1323,40,5.0939,0,0
5.0758,0,5.1364,32,5.0935,0,0
5.0753,0,5.1367,40,5.0931,0,0
5.0751,1,5.1375,49,5.0942,0,0
5.0754,0,5.1362,49,5.0939,0,0
5.074,0,5.1325,35,5.0948,0,0
5.0745,1,5.1339,38,5.0927,0,0
5.0749,0,5.1341,41,5.0923,0,0
5.0747,0,5.1355,37,5.0933,0,0
5.075,2,5.1348,45,5.0935,0,0
5.0744,0,5.1318,42,5.0928,0,0
5.0744,1,5.1359,37,5.0924,0,0
5.0754,0,5.1365,35,5.0932,0,0
5.0751,0,5.1361,44,5.0939,0,0
5.0742,0,5.1342,40,5.0934,0,0
5.076,1,5.1344,40,5.0938,0,0
5.0752,0,5.1342,40,5.0928,0,0
5.0754,2,5.1345,42,5.0932,0,0
5.0765,0,5.1352,36,5.0937,0,0
